,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,state,time
168,-37.483,147.935,low,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,31,6.0NRT,294.5,7.5,D,Victoria,2019-12
169,-37.489,147.893,low,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,78,6.0NRT,298.7,31.4,D,Victoria,2019-12
170,-37.49,147.906,low,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,85,6.0NRT,298.0,35.0,D,Victoria,2019-12
171,-37.492,147.92,low,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,83,6.0NRT,298.4,29.0,D,Victoria,2019-12
172,-37.497,147.879,low,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,71,6.0NRT,299.9,28.4,D,Victoria,2019-12
173,-37.501,147.57,very low,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,100,6.0NRT,284.7,186.7,D,Victoria,2019-12
174,-37.503,147.583,very low,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,100,6.0NRT,283.4,249.2,D,Victoria,2019-12
175,-37.541,147.907,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,49,6.0NRT,301.6,18.1,D,Victoria,2019-12
176,-37.543,147.921,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,53,6.0NRT,303.2,25.2,D,Victoria,2019-12
177,-37.513,147.582,very low,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,87,6.0NRT,278.5,52.9,D,Victoria,2019-12
178,-37.514,147.595,very low,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,49,6.0NRT,272.3,24.6,D,Victoria,2019-12
179,-37.548,147.879,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,82,6.0NRT,300.4,23.5,D,Victoria,2019-12
180,-37.597,147.954,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,80,6.0NRT,302.8,30.4,D,Victoria,2019-12
181,-37.599,147.968,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,43,6.0NRT,304.1,17.6,D,Victoria,2019-12
182,-37.61,147.98,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,79,6.0NRT,304.1,24.0,D,Victoria,2019-12
183,-37.61,147.973,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,82,6.0NRT,304.1,24.9,D,Victoria,2019-12
184,-37.628,147.872,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000025,T,57,6.0NRT,301.3,6.3,D,Victoria,2019-12
185,-37.903,145.239,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000025,T,55,6.0NRT,308.0,5.7,D,Victoria,2019-12
186,-18.429,144.037,moderate,1.7,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,70,6.0NRT,304.2,29.3,D,Queensland,2019-12
187,-18.44,144.035,moderate,1.7,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,39,6.0NRT,303.0,16.9,D,Queensland,2019-12
188,-19.216,146.102,low,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,55,6.0NRT,297.9,11.1,D,Queensland,2019-12
189,-19.574,144.51,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,45,6.0NRT,301.1,15.8,D,Queensland,2019-12
190,-19.577,144.524,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,82,6.0NRT,305.9,44.4,D,Queensland,2019-12
191,-19.579,144.539,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,45,6.0NRT,304.2,22.8,D,Queensland,2019-12
192,-19.391,143.324,moderate,1.9,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,63,6.0NRT,304.2,27.7,D,Queensland,2019-12
193,-19.613,144.526,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,54,6.0NRT,300.6,19.7,D,Queensland,2019-12
194,-19.88,144.531,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,64,6.0NRT,304.5,21.3,D,Queensland,2019-12
195,-21.331,140.824,moderate,2.6,1.5,2019-12-29,1970-01-01 00:00:00.000000020,T,58,6.0NRT,307.8,45.9,D,Queensland,2019-12
196,-21.488,140.752,moderate,2.6,1.6,2019-12-29,1970-01-01 00:00:00.000000020,T,39,6.0NRT,307.3,46.2,D,Queensland,2019-12
197,-25.966,150.482,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,95,6.0NRT,309.7,62.9,D,Queensland,2019-12
198,-25.967,150.494,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,99,6.0NRT,312.3,81.7,D,Queensland,2019-12
199,-25.969,150.506,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,77,6.0NRT,310.4,26.7,D,Queensland,2019-12
200,-25.992,150.527,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,86,6.0NRT,312.2,25.3,D,Queensland,2019-12
201,-26.285,150.439,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,79,6.0NRT,311.9,25.6,D,Queensland,2019-12
202,-26.293,150.426,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,76,6.0NRT,307.8,29.7,D,Queensland,2019-12
203,-26.295,150.438,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,100,6.0NRT,313.5,181.6,D,Queensland,2019-12
204,-26.296,150.45,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,100,6.0NRT,317.0,273.6,D,Queensland,2019-12
205,-26.298,150.461,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,95,6.0NRT,311.9,66.9,D,Queensland,2019-12
206,-26.305,150.436,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,75,6.0NRT,302.9,32.6,D,Queensland,2019-12
207,-26.306,150.448,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,100,6.0NRT,306.1,107.2,D,Queensland,2019-12
208,-26.308,150.46,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,100,6.0NRT,314.3,275.4,D,Queensland,2019-12
209,-26.309,150.472,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,72,6.0NRT,308.4,15.6,D,Queensland,2019-12
210,-26.308,150.454,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,100,6.0NRT,310.9,189.2,D,Queensland,2019-12
211,-26.31,150.466,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,95,6.0NRT,310.1,69.8,D,Queensland,2019-12
212,-26.5,150.691,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,71,6.0NRT,307.0,15.4,D,Queensland,2019-12
213,-26.51,150.689,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,75,6.0NRT,306.9,19.5,D,Queensland,2019-12
214,-30.255,150.268,moderate,1.3,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,34,6.0NRT,313.2,16.0,D,New South Wales,2019-12
215,-30.265,150.266,moderate,1.3,1.1,2019-12-29,1970-01-01 00:00:00.000000020,T,34,6.0NRT,315.9,19.5,D,New South Wales,2019-12
216,-30.519,150.89,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,20,6.0NRT,311.4,14.8,D,New South Wales,2019-12
217,-30.521,150.906,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,37,6.0NRT,312.8,15.7,D,New South Wales,2019-12
218,-30.737,152.061,moderate,1.7,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,62,6.0NRT,306.7,35.5,D,New South Wales,2019-12
219,-30.749,152.059,moderate,1.7,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,51,6.0NRT,307.1,31.5,D,New South Wales,2019-12
220,-31.349,151.722,moderate,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,75,6.0NRT,304.6,50.1,D,New South Wales,2019-12
221,-31.374,151.737,moderate,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,90,6.0NRT,304.3,91.0,D,New South Wales,2019-12
222,-31.387,151.752,moderate,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,76,6.0NRT,300.6,53.3,D,New South Wales,2019-12
223,-31.373,151.748,moderate,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,83,6.0NRT,304.4,68.1,D,New South Wales,2019-12
224,-31.385,151.747,moderate,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,47,6.0NRT,301.7,45.9,D,New South Wales,2019-12
225,-31.386,151.763,low,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,47,6.0NRT,299.9,43.6,D,New South Wales,2019-12
226,-31.4,151.779,moderate,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,100,6.0NRT,314.9,1722.7,D,New South Wales,2019-12
227,-31.401,151.797,low,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,100,6.0NRT,295.5,1080.1,D,New South Wales,2019-12
228,-31.411,151.778,low,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,100,6.0NRT,299.5,247.1,D,New South Wales,2019-12
229,-31.413,151.796,low,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,100,6.0NRT,297.2,428.4,D,New South Wales,2019-12
230,-31.415,151.814,low,1.7,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,29,6.0NRT,297.2,39.2,D,New South Wales,2019-12
231,-31.442,152.084,moderate,1.7,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,76,6.0NRT,305.0,54.2,D,New South Wales,2019-12
232,-31.49,151.333,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,90,6.0NRT,307.9,83.4,D,New South Wales,2019-12
233,-31.597,152.132,moderate,1.7,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,69,6.0NRT,304.7,53.4,D,New South Wales,2019-12
234,-31.617,152.142,moderate,1.7,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,43,6.0NRT,303.8,40.7,D,New South Wales,2019-12
235,-31.624,152.087,moderate,1.7,1.3,2019-12-29,1970-01-01 00:00:00.000000020,T,39,6.0NRT,306.2,39.9,D,New South Wales,2019-12
236,-31.59,151.215,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,88,6.0NRT,305.7,72.3,D,New South Wales,2019-12
237,-31.594,151.248,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,66,6.0NRT,310.4,29.9,D,New South Wales,2019-12
238,-31.605,151.247,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,79,6.0NRT,312.0,48.7,D,New South Wales,2019-12
239,-31.591,151.209,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,79,6.0NRT,305.2,55.1,D,New South Wales,2019-12
240,-31.592,151.224,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,80,6.0NRT,305.7,62.7,D,New South Wales,2019-12
241,-31.605,151.239,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,70,6.0NRT,310.3,41.9,D,New South Wales,2019-12
242,-31.628,151.136,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000020,T,52,6.0NRT,308.1,28.3,D,New South Wales,2019-12
244,-19.92,122.954,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,75,6.0NRT,306.2,15.7,D,Western Australia,2019-12
245,-19.93,122.953,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,80,6.0NRT,307.4,20.5,D,Western Australia,2019-12
246,-19.939,122.951,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,77,6.0NRT,306.5,18.2,D,Western Australia,2019-12
247,-19.94,122.961,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,68,6.0NRT,306.1,11.8,D,Western Australia,2019-12
250,-21.588,127.726,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,42,6.0NRT,313.3,24.7,D,Western Australia,2019-12
251,-21.649,125.454,moderate,1.1,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,74,6.0NRT,311.1,15.7,D,Western Australia,2019-12
252,-21.659,125.452,moderate,1.1,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,313.7,143.2,D,Western Australia,2019-12
253,-21.66,125.463,moderate,1.1,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,314.0,204.0,D,Western Australia,2019-12
254,-21.669,125.461,moderate,1.1,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,88,6.0NRT,309.2,33.4,D,Western Australia,2019-12
255,-21.717,123.99,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,76,6.0NRT,310.3,18.3,D,Western Australia,2019-12
256,-21.726,123.989,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,70,6.0NRT,310.5,12.8,D,Western Australia,2019-12
257,-21.735,123.987,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,312.7,132.5,D,Western Australia,2019-12
258,-21.737,123.997,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,88,6.0NRT,310.2,31.6,D,Western Australia,2019-12
259,-21.743,123.976,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,72,6.0NRT,310.4,14.0,D,Western Australia,2019-12
260,-21.744,123.986,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,310.5,71.1,D,Western Australia,2019-12
261,-21.746,123.995,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,77,6.0NRT,309.5,17.4,D,Western Australia,2019-12
262,-21.753,123.984,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,77,6.0NRT,309.2,17.9,D,Western Australia,2019-12
263,-21.762,123.983,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,87,6.0NRT,310.3,30.9,D,Western Australia,2019-12
264,-22.514,128.139,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,83,6.0NRT,314.5,32.8,D,Western Australia,2019-12
266,-21.391,118.53,moderate,1.7,1.3,2019-12-29,1970-01-01 00:00:00.000000200,T,65,6.0NRT,315.4,32.8,D,Western Australia,2019-12
267,-21.394,118.547,moderate,1.7,1.3,2019-12-29,1970-01-01 00:00:00.000000200,T,72,6.0NRT,313.5,33.7,D,Western Australia,2019-12
268,-21.472,118.582,moderate,1.7,1.3,2019-12-29,1970-01-01 00:00:00.000000200,T,54,6.0NRT,315.8,18.2,D,Western Australia,2019-12
269,-21.693,119.388,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,84,6.0NRT,317.1,41.2,D,Western Australia,2019-12
272,-21.695,119.381,moderate,1.5,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,72,6.0NRT,317.3,20.6,D,Western Australia,2019-12
274,-23.658,128.461,moderate,1.6,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,59,6.0NRT,312.7,16.6,D,Western Australia,2019-12
275,-23.675,128.604,moderate,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000200,T,62,6.0NRT,313.7,33.2,D,Western Australia,2019-12
276,-23.677,128.62,moderate,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000200,T,88,6.0NRT,312.8,59.1,D,Western Australia,2019-12
277,-23.675,128.615,moderate,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000200,T,88,6.0NRT,313.1,56.9,D,Western Australia,2019-12
278,-23.711,128.528,moderate,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000200,T,70,6.0NRT,312.6,22.0,D,Western Australia,2019-12
279,-23.713,128.544,moderate,1.6,1.3,2019-12-29,1970-01-01 00:00:00.000000200,T,82,6.0NRT,312.6,35.5,D,Western Australia,2019-12
280,-23.305,124.408,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,94,6.0NRT,315.8,41.5,D,Western Australia,2019-12
281,-23.306,124.418,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,78,6.0NRT,313.9,15.4,D,Western Australia,2019-12
282,-23.639,126.334,moderate,1.2,1.1,2019-12-29,1970-01-01 00:00:00.000000200,T,85,6.0NRT,318.1,26.7,D,Western Australia,2019-12
283,-23.492,124.63,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,65,6.0NRT,313.7,12.6,D,Western Australia,2019-12
284,-23.501,124.629,moderate,1.0,1.0,2019-12-29,1970-01-01 00:00:00.000000200,T,60,6.0NRT,313.9,13.3,D,Western Australia,2019-12
285,-24.64,128.281,moderate,1.6,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,58,6.0NRT,303.1,73.9,D,Western Australia,2019-12
286,-24.651,128.28,moderate,1.6,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,94,6.0NRT,313.6,702.2,D,Western Australia,2019-12
287,-24.65,128.273,moderate,1.6,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,0,6.0NRT,307.7,186.4,D,Western Australia,2019-12
288,-24.652,128.289,moderate,1.6,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,87,6.0NRT,305.6,866.5,D,Western Australia,2019-12
289,-24.661,128.272,moderate,1.6,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,86,6.0NRT,307.4,318.9,D,Western Australia,2019-12
290,-24.663,128.287,moderate,1.6,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,94,6.0NRT,304.5,777.1,D,Western Australia,2019-12
291,-24.674,128.286,low,1.6,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,80,6.0NRT,292.5,155.9,D,Western Australia,2019-12
292,-24.629,127.332,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,79,6.0NRT,316.8,22.7,D,Western Australia,2019-12
293,-24.633,127.325,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,90,6.0NRT,318.7,46.9,D,Western Australia,2019-12
294,-24.635,127.339,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,87,6.0NRT,316.7,38.5,D,Western Australia,2019-12
295,-24.644,127.324,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,94,6.0NRT,317.5,60.1,D,Western Australia,2019-12
296,-24.645,127.338,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,91,6.0NRT,315.9,50.5,D,Western Australia,2019-12
297,-24.676,127.32,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,99,6.0NRT,319.0,92.4,D,Western Australia,2019-12
298,-24.677,127.333,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,43,6.0NRT,314.2,25.9,D,Western Australia,2019-12
299,-24.675,127.222,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,75,6.0NRT,316.3,22.1,D,Western Australia,2019-12
300,-24.676,127.236,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,82,6.0NRT,317.1,27.4,D,Western Australia,2019-12
301,-24.686,127.318,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,322.3,364.1,D,Western Australia,2019-12
302,-24.688,127.332,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,99,6.0NRT,315.5,94.9,D,Western Australia,2019-12
303,-24.685,127.221,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,88,6.0NRT,317.2,41.3,D,Western Australia,2019-12
304,-24.687,127.235,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,93,6.0NRT,317.4,55.6,D,Western Australia,2019-12
305,-24.693,127.289,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,82,6.0NRT,315.2,25.1,D,Western Australia,2019-12
306,-24.697,127.317,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,315.2,190.0,D,Western Australia,2019-12
307,-24.698,127.33,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,82,6.0NRT,313.6,33.8,D,Western Australia,2019-12
308,-24.696,127.219,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,86,6.0NRT,316.4,36.6,D,Western Australia,2019-12
309,-24.697,127.233,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,318.2,124.8,D,Western Australia,2019-12
310,-24.699,127.247,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,317.7,109.9,D,Western Australia,2019-12
311,-24.701,127.26,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,84,6.0NRT,315.1,24.4,D,Western Australia,2019-12
312,-24.702,127.274,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,72,6.0NRT,311.6,22.2,D,Western Australia,2019-12
313,-24.704,127.288,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,92,6.0NRT,314.3,52.0,D,Western Australia,2019-12
314,-24.706,127.218,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,96,6.0NRT,317.1,75.0,D,Western Australia,2019-12
315,-24.708,127.232,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,99,6.0NRT,317.0,89.1,D,Western Australia,2019-12
316,-24.709,127.245,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,316.2,116.2,D,Western Australia,2019-12
317,-24.714,127.286,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,76,6.0NRT,312.3,40.1,D,Western Australia,2019-12
318,-24.701,127.212,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,78,6.0NRT,315.2,21.1,D,Western Australia,2019-12
319,-24.702,127.226,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,91,6.0NRT,316.1,53.1,D,Western Australia,2019-12
320,-24.704,127.239,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,317.4,131.1,D,Western Australia,2019-12
321,-24.705,127.253,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,91,6.0NRT,315.0,50.7,D,Western Australia,2019-12
322,-24.707,127.267,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,82,6.0NRT,310.9,38.0,D,Western Australia,2019-12
323,-24.709,127.281,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,90,6.0NRT,312.2,49.5,D,Western Australia,2019-12
324,-24.71,127.294,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,77,6.0NRT,312.9,31.9,D,Western Australia,2019-12
325,-24.711,127.211,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,99,6.0NRT,315.9,91.9,D,Western Australia,2019-12
326,-24.713,127.224,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,322.7,539.1,D,Western Australia,2019-12
327,-24.714,127.238,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,93,6.0NRT,316.2,62.5,D,Western Australia,2019-12
328,-24.719,127.279,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,90,6.0NRT,308.6,52.6,D,Western Australia,2019-12
329,-24.721,127.293,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,85,6.0NRT,312.7,39.5,D,Western Australia,2019-12
330,-24.722,127.307,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,88,6.0NRT,311.5,49.0,D,Western Australia,2019-12
331,-24.723,127.223,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,312.9,152.6,D,Western Australia,2019-12
332,-24.725,127.236,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,97,6.0NRT,314.6,83.9,D,Western Australia,2019-12
333,-24.728,127.264,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,41,6.0NRT,310.8,15.1,D,Western Australia,2019-12
334,-24.73,127.278,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,97,6.0NRT,309.6,80.0,D,Western Australia,2019-12
335,-24.731,127.291,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,94,6.0NRT,313.2,66.9,D,Western Australia,2019-12
336,-24.733,127.305,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,314.3,178.3,D,Western Australia,2019-12
337,-24.734,127.221,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,94,6.0NRT,310.6,67.4,D,Western Australia,2019-12
338,-24.735,127.235,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,317.3,229.1,D,Western Australia,2019-12
339,-24.737,127.249,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,87,6.0NRT,315.0,46.8,D,Western Australia,2019-12
340,-24.74,127.276,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,49,6.0NRT,311.0,15.3,D,Western Australia,2019-12
341,-24.742,127.29,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,315.5,287.1,D,Western Australia,2019-12
342,-24.743,127.304,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,316.9,627.9,D,Western Australia,2019-12
343,-24.746,127.234,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,316.4,511.9,D,Western Australia,2019-12
344,-24.747,127.247,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,91,6.0NRT,313.0,57.4,D,Western Australia,2019-12
345,-24.751,127.275,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,99,6.0NRT,312.5,95.8,D,Western Australia,2019-12
346,-24.752,127.289,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,320.7,550.0,D,Western Australia,2019-12
347,-24.754,127.302,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,97,6.0NRT,310.8,90.0,D,Western Australia,2019-12
348,-24.761,127.273,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,95,6.0NRT,309.9,75.5,D,Western Australia,2019-12
349,-24.763,127.287,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,324.2,814.7,D,Western Australia,2019-12
350,-24.765,127.301,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,98,6.0NRT,312.5,92.6,D,Western Australia,2019-12
351,-24.773,127.286,moderate,1.4,1.2,2019-12-29,1970-01-01 00:00:00.000000200,T,100,6.0NRT,309.1,241.9,D,Western Australia,2019-12
