,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,radiative_power,daynight,state
208,6,9695,9695,-37.282,148.627,low,1.8,1.3,2019-12-30,1445,A,0,6.0NRT,290.0,29.9,N,Victoria
209,4471,26961,26961,-36.64,149.657,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,327.5,237.6,D,New South Wales
210,2720,14125,14125,-26.515,150.686,high,1.2,1.1,2020-01-01,335,A,47,6.0NRT,313.9,20.0,D,Queensland
211,2631,24632,24632,-36.91,146.673,low,2.9,1.6,2020-01-03,1600,A,65,6.0NRT,295.0,41.1,N,Victoria
212,863,28141,28141,-35.935,149.385,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,320.0,90.9,D,New South Wales
213,134,23514,23514,-36.854,148.354,low,1.2,1.1,2020-01-03,1245,T,26,6.0NRT,293.6,15.9,N,New South Wales
214,4514,18664,18664,-36.116,149.994,low,1.3,1.1,2020-01-02,415,A,86,6.0NRT,298.2,44.0,D,New South Wales
215,4899,1383,1383,-31.958,121.392,very high,2.3,1.5,2019-12-29,620,A,85,6.0NRT,324.0,138.6,D,Western Australia
216,2247,27701,27701,-36.459,147.778,high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,319.3,519.9,D,Victoria
217,4834,15402,15402,-37.574,148.593,very low,1.0,1.0,2020-01-01,1255,T,68,6.0NRT,287.9,11.7,N,Victoria
218,4015,7231,7231,-36.131,149.59,moderate,1.3,1.1,2019-12-30,1310,T,100,6.0NRT,304.7,57.3,N,New South Wales
219,2242,30672,30672,-36.585,147.795,very low,1.8,1.3,2020-01-04,1325,T,37,6.0NRT,285.0,42.4,N,Victoria
220,4839,21504,21504,-37.66,149.079,very low,1.0,1.0,2020-01-02,1520,A,32,6.0NRT,288.0,13.8,N,Victoria
221,918,31730,31730,-34.709,150.216,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,295.2,45.8,N,New South Wales
222,2848,6412,6412,-37.355,148.017,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,302.0,45.5,N,Victoria
223,4476,4548,4548,-24.838,147.763,high,1.2,1.1,2019-12-30,345,A,92,6.0NRT,315.8,50.5,D,Queensland
224,864,28943,28943,-35.325,150.001,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,321.1,85.3,D,New South Wales
225,77,3097,3097,-35.353,147.863,moderate,3.4,1.7,2019-12-29,2330,T,86,6.0NRT,309.2,139.9,D,New South Wales
226,2568,22483,22483,-35.95,136.856,moderate,1.1,1.0,2020-01-03,500,A,93,6.0NRT,302.0,46.7,D,South Australia
227,2470,5650,5650,-37.537,148.425,very high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,361.5,0.0,N,Victoria
228,3457,5588,5588,-37.578,148.296,very high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,342.6,0.0,N,Victoria
229,3576,30029,30029,-37.722,149.077,very low,2.0,1.4,2020-01-04,1325,T,81,6.0NRT,287.8,65.8,N,Victoria
230,1782,11619,11619,-35.493,147.928,low,1.6,1.2,2019-12-31,425,A,91,6.0NRT,297.4,0.0,D,New South Wales
231,1825,21691,21691,-28.961,128.807,low,1.3,1.1,2020-01-02,1655,A,81,6.0NRT,298.8,8.7,N,Western Australia
232,4932,15553,15553,-37.484,148.449,very low,1.0,1.0,2020-01-01,1255,T,15,6.0NRT,285.9,6.3,N,Victoria
233,14,8262,8262,-32.573,150.236,low,1.6,1.2,2019-12-30,1310,T,41,6.0NRT,298.4,12.2,N,New South Wales
234,4293,2524,2524,-27.882,128.472,moderate,1.0,1.0,2019-12-29,1405,T,91,6.0NRT,302.2,9.3,N,Western Australia
235,3860,15424,15424,-37.417,149.563,very low,1.0,1.0,2020-01-01,1255,T,100,6.0NRT,286.9,20.8,N,Victoria
236,3669,9329,9329,-36.228,149.64,moderate,1.6,1.3,2019-12-30,1445,A,100,6.0NRT,309.8,913.1,N,New South Wales
237,1205,24409,24409,-24.904,147.752,low,1.0,1.0,2020-01-03,1245,T,97,6.0NRT,296.1,14.3,N,Queensland
238,1586,19914,19914,-31.056,123.772,high,1.4,1.2,2020-01-02,555,A,100,6.0NRT,313.5,151.3,D,Western Australia
239,2490,19415,19415,-32.82,124.203,very high,1.3,1.2,2020-01-02,555,A,100,6.0NRT,400.1,2654.6,D,Western Australia
240,3631,33387,33387,-25.425,149.198,low,1.5,1.2,2020-01-04,1500,A,94,6.0NRT,297.1,32.2,N,Queensland
241,1457,759,759,-29.08,131.321,very high,1.8,1.3,2019-12-29,440,A,100,6.0NRT,323.8,206.3,D,South Australia
242,3061,11023,11023,-35.734,150.076,very low,1.1,1.0,2019-12-31,10,T,100,6.0NRT,287.4,0.0,D,New South Wales
243,552,8263,8263,-32.576,150.22,low,1.6,1.2,2019-12-30,1310,T,100,6.0NRT,297.9,31.9,N,New South Wales
244,1771,1432,1432,-30.853,123.506,very high,3.3,1.7,2019-12-29,620,A,100,6.0NRT,333.5,2051.7,D,Western Australia
245,107,25605,25605,-37.021,147.398,very high,1.7,1.3,2020-01-03,2345,T,100,6.0NRT,342.2,1337.4,D,Victoria
246,607,32145,32145,-37.124,149.615,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,268.6,0.0,N,New South Wales
247,2414,14087,14087,-31.433,151.797,moderate,1.2,1.1,2020-01-01,335,A,42,6.0NRT,302.9,15.5,D,New South Wales
248,1436,20396,20396,-36.256,149.972,very low,3.8,1.8,2020-01-02,1340,T,78,6.0NRT,281.3,84.7,N,New South Wales
249,2511,22927,22927,-36.069,148.423,moderate,4.7,2.0,2020-01-03,455,A,70,6.0NRT,302.5,220.1,D,New South Wales
250,3790,7766,7766,-35.219,149.975,low,1.4,1.2,2019-12-30,1310,T,82,6.0NRT,295.3,15.5,N,New South Wales
251,3694,5591,5591,-37.584,148.259,high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,311.3,0.0,N,Victoria
252,4191,2159,2159,-30.88,123.742,low,1.9,1.4,2019-12-29,1405,T,73,6.0NRT,299.0,17.8,N,Western Australia
253,4188,33117,33117,-37.356,149.096,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,287.9,31.8,N,Victoria
254,796,595,595,-33.529,123.745,high,1.2,1.1,2019-12-29,200,T,97,6.0NRT,313.5,68.3,D,Western Australia
255,3916,28855,28855,-35.867,147.541,high,1.0,1.0,2020-01-04,400,A,84,6.0NRT,311.7,25.7,D,New South Wales
256,4703,11061,11061,-35.786,150.114,very low,1.1,1.0,2019-12-31,10,T,100,6.0NRT,282.8,0.0,D,New South Wales
257,1897,23247,23247,-37.569,147.526,low,1.4,1.2,2020-01-03,1245,T,100,6.0NRT,293.0,32.2,N,Victoria
258,3595,27573,27573,-36.538,147.729,high,1.0,1.0,2020-01-04,400,A,96,6.0NRT,310.8,50.4,D,Victoria
259,4102,4400,4400,-31.645,151.108,high,1.0,1.0,2019-12-30,345,A,70,6.0NRT,315.1,16.1,D,New South Wales
260,3098,28257,28257,-36.023,148.343,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,400.1,0.0,D,New South Wales
261,405,30065,30065,-37.639,148.9,very low,1.9,1.4,2020-01-04,1325,T,100,6.0NRT,287.4,60.0,N,Victoria
262,1089,18696,18696,-36.022,149.818,low,1.3,1.1,2020-01-02,415,A,59,6.0NRT,294.4,47.1,D,New South Wales
263,222,16154,16154,-35.903,147.518,low,1.0,1.0,2020-01-01,1255,T,100,6.0NRT,296.7,73.1,N,New South Wales
264,2080,8336,8336,-31.372,151.715,low,2.1,1.4,2019-12-30,1310,T,100,6.0NRT,295.8,132.3,N,New South Wales
265,4629,1801,1801,-32.573,150.59,moderate,1.5,1.2,2019-12-29,1225,T,100,6.0NRT,303.0,139.0,N,New South Wales
266,2005,31529,31529,-34.263,150.256,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,292.8,16.5,N,New South Wales
267,189,33505,33505,-34.306,150.241,low,1.8,1.3,2020-01-05,30,T,39,6.0NRT,296.7,30.3,D,New South Wales
268,4300,24706,24706,-37.601,149.012,low,4.1,1.9,2020-01-03,1600,A,41,6.0NRT,293.7,55.5,N,Victoria
269,1664,32884,32884,-37.401,149.844,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,286.2,68.6,N,New South Wales
270,460,8053,8053,-34.245,150.048,low,1.4,1.2,2019-12-30,1310,T,53,6.0NRT,296.3,11.2,N,New South Wales
271,3088,13838,13838,-41.546,147.933,very low,3.7,1.8,2020-01-01,55,T,34,6.0NRT,288.3,60.4,D,Tasmania
272,1115,14007,14007,-32.565,150.613,moderate,1.5,1.2,2020-01-01,335,A,67,6.0NRT,308.8,31.7,D,New South Wales
273,3459,14667,14667,-32.356,123.604,moderate,2.0,1.4,2020-01-01,510,A,98,6.0NRT,306.7,198.3,D,Western Australia
274,778,34662,17737,-14.668,132.171,moderate,1.0,1.0,2020-01-02,130,T,84,6.0NRT,308.8,24.0,D,Northern Territory
275,3337,34647,17188,-14.653,132.159,very low,2.4,1.5,2020-01-01,1605,A,8,6.0NRT,278.5,11.6,N,Northern Territory
276,4082,10545,10545,-33.811,150.169,high,1.0,1.0,2019-12-31,10,T,46,6.0NRT,310.6,11.3,D,New South Wales
277,207,9374,9374,-36.253,149.594,low,1.6,1.3,2019-12-30,1445,A,0,6.0NRT,298.9,47.0,N,New South Wales
278,730,32724,32724,-37.329,149.683,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,281.1,0.0,N,New South Wales
279,3948,6331,6331,-37.291,148.651,low,1.1,1.1,2019-12-30,1310,T,100,6.0NRT,292.8,50.1,N,Victoria
280,1955,2739,2739,-36.099,149.618,low,2.2,1.4,2019-12-29,1540,A,12,6.0NRT,292.7,14.7,N,New South Wales
281,4426,25090,25090,-35.711,149.938,moderate,1.3,1.1,2020-01-03,2345,T,74,6.0NRT,309.7,25.9,D,New South Wales
282,4124,7201,7201,-36.138,149.666,high,1.3,1.1,2019-12-30,1310,T,100,6.0NRT,314.3,369.5,N,New South Wales
283,4575,21331,21331,-37.189,147.104,very low,1.0,1.0,2020-01-02,1520,A,91,6.0NRT,287.0,15.5,N,Victoria
284,2625,9684,9684,-37.271,148.691,very low,1.8,1.3,2019-12-30,1445,A,100,6.0NRT,281.7,53.5,N,Victoria
285,1831,14597,14597,-32.919,123.664,high,2.0,1.4,2020-01-01,510,A,69,6.0NRT,315.9,51.8,D,Western Australia
286,2672,7839,7839,-35.494,147.975,low,1.1,1.1,2019-12-30,1310,T,100,6.0NRT,297.7,133.2,N,New South Wales
287,4619,33869,33869,-32.27,123.325,moderate,3.7,1.8,2020-01-05,625,A,73,6.0NRT,309.9,130.3,D,Western Australia
288,2332,4635,4635,-33.27,136.946,high,2.7,1.6,2019-12-30,525,A,100,6.0NRT,313.7,3188.5,D,South Australia
289,1186,1184,1184,-33.231,122.296,moderate,2.4,1.5,2019-12-29,620,A,89,6.0NRT,306.8,203.4,D,Western Australia
290,164,17337,17337,-34.939,149.976,moderate,1.0,1.0,2020-01-02,0,T,74,6.0NRT,302.2,19.3,D,New South Wales
291,815,32812,32812,-37.333,149.528,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,297.1,133.5,N,Victoria
292,3368,28170,28170,-35.918,149.369,high,1.0,1.0,2020-01-04,400,A,98,6.0NRT,315.8,61.1,D,New South Wales
293,1558,13816,13816,-35.746,136.779,moderate,1.0,1.0,2020-01-01,55,T,99,6.0NRT,304.9,73.3,D,South Australia
294,1384,16506,16506,-26.495,150.655,low,1.4,1.2,2020-01-01,1300,T,14,6.0NRT,296.1,9.5,N,Queensland
295,1274,3621,3621,-37.639,149.339,very low,1.3,1.1,2019-12-30,345,A,0,6.0NRT,288.1,140.2,D,Victoria
296,1018,6369,6369,-37.278,148.608,low,1.1,1.1,2019-12-30,1310,T,67,6.0NRT,297.3,26.4,N,Victoria
297,2808,17272,17272,-32.53,121.943,low,4.8,2.0,2020-01-01,1615,A,65,6.0NRT,293.6,135.4,N,Western Australia
298,884,13275,13275,-37.409,148.926,very low,1.4,1.2,2019-12-31,1530,A,88,6.0NRT,288.2,54.6,N,Victoria
299,1995,34546,11356,-14.703,131.738,moderate,1.3,1.1,2019-12-31,145,T,92,6.0NRT,302.2,52.3,D,Northern Territory
300,2020,27708,27708,-36.204,149.501,high,1.0,1.0,2020-01-04,400,A,97,6.0NRT,311.3,56.1,D,New South Wales
301,1928,13580,13580,-32.703,121.089,very low,1.0,1.0,2019-12-31,1710,A,46,6.0NRT,289.9,7.2,N,Western Australia
302,2828,3812,3812,-37.067,148.185,high,1.5,1.2,2019-12-30,345,A,100,6.0NRT,312.2,465.5,D,Victoria
303,4911,1552,1552,-36.168,149.605,low,1.9,1.3,2019-12-29,1225,T,12,6.0NRT,290.7,38.4,N,New South Wales
304,2814,13840,13840,-41.564,147.98,very low,3.7,1.8,2020-01-01,55,T,99,6.0NRT,286.9,515.3,D,Tasmania
305,4235,26726,26726,-37.103,147.281,low,1.0,1.0,2020-01-04,400,A,87,6.0NRT,292.7,44.6,D,Victoria
306,762,9196,9196,-36.023,149.903,moderate,1.6,1.2,2019-12-30,1445,A,100,6.0NRT,307.9,208.0,N,New South Wales
307,567,12500,12500,-24.647,146.812,low,3.5,1.8,2019-12-31,1215,T,99,6.0NRT,296.0,89.1,N,Queensland
308,269,25315,25315,-35.869,147.525,high,1.8,1.3,2020-01-03,2345,T,90,6.0NRT,310.7,96.5,D,New South Wales
309,4694,17339,17339,-34.945,150.01,moderate,1.0,1.0,2020-01-02,0,T,58,6.0NRT,301.8,13.8,D,New South Wales
310,2866,7096,7096,-36.254,149.597,moderate,1.3,1.1,2019-12-30,1310,T,100,6.0NRT,305.4,55.1,N,New South Wales
311,1450,21744,21744,-35.869,136.65,very high,1.2,1.1,2020-01-03,45,T,100,6.0NRT,327.2,2185.0,D,South Australia
312,3902,16703,16703,-32.367,123.598,low,1.0,1.0,2020-01-01,1435,T,100,6.0NRT,297.8,27.5,N,Western Australia
313,2990,4469,4469,-31.132,150.621,high,1.0,1.0,2019-12-30,345,A,65,6.0NRT,316.6,21.6,D,New South Wales
314,175,20152,20152,-30.818,123.359,very high,1.3,1.1,2020-01-02,555,A,100,6.0NRT,329.2,119.1,D,Western Australia
315,1816,9249,9249,-36.101,149.647,low,1.6,1.3,2019-12-30,1445,A,100,6.0NRT,292.8,73.8,N,New South Wales
316,2987,21320,21320,-37.489,149.428,very low,1.1,1.0,2020-01-02,1520,A,34,6.0NRT,289.8,15.5,N,Victoria
317,1219,7962,7962,-34.906,150.365,low,1.5,1.2,2019-12-30,1310,T,100,6.0NRT,298.2,30.8,N,New South Wales
318,4282,16016,16016,-35.799,149.968,very low,1.0,1.0,2020-01-01,1255,T,30,6.0NRT,285.2,6.1,N,New South Wales
319,711,12920,12920,-35.318,147.836,low,1.1,1.1,2019-12-31,1530,A,27,6.0NRT,290.2,7.0,N,New South Wales
320,2897,4651,4651,-32.049,135.787,very high,2.4,1.5,2019-12-30,525,A,100,6.0NRT,324.0,1227.2,D,South Australia
321,2989,14485,14485,-32.664,150.837,moderate,1.4,1.2,2020-01-01,330,A,91,6.0NRT,307.0,69.2,D,New South Wales
322,2706,10045,10045,-27.956,131.559,low,1.1,1.0,2019-12-30,1625,A,69,6.0NRT,291.9,8.2,N,South Australia
323,4437,3978,3978,-35.169,150.039,very high,1.2,1.1,2019-12-30,345,A,100,6.0NRT,336.1,587.0,D,New South Wales
324,1601,6056,6056,-37.352,148.779,very low,1.1,1.1,2019-12-30,1310,T,73,6.0NRT,272.3,15.5,N,Victoria
325,2788,502,502,-28.752,128.546,high,1.9,1.3,2019-12-29,200,T,100,6.0NRT,316.6,170.8,D,Western Australia
326,614,4397,4397,-31.653,151.12,high,1.0,1.0,2019-12-30,345,A,95,6.0NRT,315.8,51.2,D,New South Wales
327,3450,4947,4947,-27.934,131.955,high,1.7,1.3,2019-12-30,525,A,100,6.0NRT,317.0,126.1,D,South Australia
328,2756,25980,25980,-37.565,147.53,high,1.7,1.3,2020-01-03,2345,T,99,6.0NRT,311.3,148.8,D,Victoria
329,789,18174,18174,-17.88,143.314,high,1.1,1.1,2020-01-02,420,A,70,6.0NRT,314.8,47.9,D,Queensland
330,399,33728,33728,-34.33,149.96,low,4.2,1.9,2020-01-05,305,A,43,6.0NRT,293.4,121.0,D,New South Wales
331,2398,24967,24967,-34.346,150.032,high,1.4,1.2,2020-01-03,2345,T,100,6.0NRT,316.5,496.3,D,New South Wales
332,1960,30592,30592,-37.067,147.012,very low,1.6,1.2,2020-01-04,1325,T,84,6.0NRT,280.5,33.7,N,Victoria
333,1096,20258,20258,-32.54,150.237,low,4.0,1.9,2020-01-02,1200,T,53,6.0NRT,290.1,33.5,N,New South Wales
334,753,9416,9416,-36.325,149.717,high,1.6,1.2,2019-12-30,1445,A,100,6.0NRT,316.6,0.0,N,New South Wales
335,4571,6372,6372,-37.284,148.571,low,1.1,1.1,2019-12-30,1310,T,100,6.0NRT,294.3,117.1,N,Victoria
336,1372,30988,30988,-34.287,150.148,low,2.8,1.6,2020-01-04,1325,T,70,6.0NRT,291.7,60.1,N,New South Wales
337,3237,5700,5700,-37.557,148.272,very high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,371.5,0.0,N,Victoria
338,3671,13535,13535,-38.065,141.903,very low,1.1,1.0,2019-12-31,1530,A,76,6.0NRT,286.7,13.6,N,Victoria
339,1425,20557,20557,-28.209,129.822,very low,1.8,1.3,2020-01-02,1340,T,35,6.0NRT,280.9,40.2,N,South Australia
340,4467,17289,17289,-38.086,141.899,very low,2.3,1.5,2020-01-01,1615,A,45,6.0NRT,286.8,26.6,N,Victoria
341,3663,23776,23776,-35.987,149.591,low,1.1,1.0,2020-01-03,1245,T,100,6.0NRT,293.9,35.5,N,New South Wales
342,261,15635,15635,-37.445,147.859,very low,1.0,1.0,2020-01-01,1255,T,52,6.0NRT,286.9,16.1,N,Victoria
343,966,13589,13589,-30.745,123.303,low,1.1,1.0,2019-12-31,1705,A,71,6.0NRT,294.8,8.3,N,Western Australia
344,1252,11663,11663,-33.809,150.08,moderate,2.3,1.5,2019-12-31,425,A,100,6.0NRT,308.5,352.2,D,New South Wales
345,2746,21036,21036,-36.417,148.062,very low,1.0,1.0,2020-01-02,1515,A,82,6.0NRT,289.8,11.3,N,Victoria
346,4951,18551,18551,-37.066,147.076,moderate,1.0,1.0,2020-01-02,415,A,93,6.0NRT,305.5,50.0,D,Victoria
347,1064,16475,16475,-32.026,151.417,low,1.3,1.1,2020-01-01,1255,T,78,6.0NRT,291.3,12.8,N,New South Wales
348,1233,18803,18803,-35.977,148.292,moderate,1.1,1.1,2020-01-02,415,A,76,6.0NRT,303.4,24.0,D,New South Wales
349,3745,24996,24996,-34.843,150.387,moderate,1.3,1.1,2020-01-03,2345,T,63,6.0NRT,307.3,32.0,D,New South Wales
350,1371,12743,12743,-29.468,152.587,low,1.8,1.3,2019-12-31,1530,A,72,6.0NRT,290.8,17.2,N,New South Wales
351,2373,27180,27180,-36.533,149.514,high,1.0,1.0,2020-01-04,400,A,99,6.0NRT,315.8,64.5,D,New South Wales
352,3517,6730,6730,-37.147,148.164,low,1.1,1.0,2019-12-30,1310,T,0,6.0NRT,291.9,30.6,N,Victoria
353,429,26089,26089,-37.448,149.681,very low,1.0,1.0,2020-01-04,400,A,0,6.0NRT,273.8,82.5,D,Victoria
354,4631,30779,30779,-35.912,147.951,low,1.9,1.3,2020-01-04,1325,T,100,6.0NRT,293.1,360.8,N,New South Wales
355,4770,31206,31206,-31.777,151.776,low,1.0,1.0,2020-01-04,1505,A,47,6.0NRT,298.0,5.1,N,New South Wales
356,2374,34278,355,-25.298,130.146,moderate,2.2,1.4,2019-12-29,200,T,43,6.0NRT,309.4,46.5,D,Northern Territory
357,3078,10005,10005,-37.512,148.597,low,1.8,1.3,2019-12-30,1445,A,91,6.0NRT,298.7,0.0,N,Victoria
358,4870,19967,19967,-31.026,123.654,low,1.4,1.2,2020-01-02,555,A,58,6.0NRT,297.2,23.8,D,Western Australia
359,4991,32024,32024,-37.114,149.965,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,281.9,38.7,N,New South Wales
360,1607,19425,19425,-32.913,123.677,moderate,1.3,1.1,2020-01-02,555,A,64,6.0NRT,304.4,28.4,D,Western Australia
361,2909,4396,4396,-31.651,151.131,moderate,1.0,1.0,2019-12-30,345,A,76,6.0NRT,307.7,28.3,D,New South Wales
362,2210,7744,7744,-35.27,150.027,low,1.4,1.2,2019-12-30,1310,T,81,6.0NRT,294.3,13.3,N,New South Wales
363,560,20507,20507,-31.697,132.921,moderate,1.3,1.1,2020-01-02,1340,T,100,6.0NRT,304.4,70.7,N,South Australia
364,4876,5947,5947,-37.449,148.396,very low,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,286.7,37.6,N,Victoria
365,742,13601,13601,-32.006,121.666,low,1.0,1.0,2019-12-31,1705,A,67,6.0NRT,291.6,7.3,N,Western Australia
366,1340,946,946,-21.493,140.733,high,1.6,1.3,2019-12-29,445,A,94,6.0NRT,312.8,130.8,D,Queensland
367,139,13739,13739,-25.417,149.19,moderate,3.1,1.7,2020-01-01,50,T,42,6.0NRT,302.8,54.2,D,Queensland
368,4970,5543,5543,-37.567,148.42,high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,312.8,0.0,N,Victoria
369,4483,34188,34188,-32.263,123.269,low,1.7,1.3,2020-01-05,1410,T,95,6.0NRT,292.9,32.7,N,Western Australia
370,812,32789,32789,-37.365,149.793,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,284.3,0.0,N,New South Wales
371,3285,12880,12880,-32.631,150.382,low,1.4,1.2,2019-12-31,1530,A,39,6.0NRT,291.9,8.4,N,New South Wales
372,343,20960,20960,-36.45,149.968,very low,1.1,1.0,2020-01-02,1515,A,51,6.0NRT,289.6,17.0,N,New South Wales
373,3191,6927,6927,-36.403,149.632,low,1.3,1.1,2019-12-30,1310,T,99,6.0NRT,298.2,14.5,N,New South Wales
374,1057,12749,12749,-30.522,150.974,low,1.4,1.2,2019-12-31,1530,A,55,6.0NRT,295.4,11.6,N,New South Wales
375,1004,30794,30794,-35.879,147.593,low,1.8,1.3,2020-01-04,1325,T,82,6.0NRT,290.1,38.9,N,New South Wales
376,1113,13787,13787,-35.193,150.48,very low,4.7,2.0,2020-01-01,55,T,55,6.0NRT,288.7,204.2,D,New South Wales
377,1234,9866,9866,-37.38,148.523,moderate,1.8,1.3,2019-12-30,1445,A,100,6.0NRT,303.2,0.0,N,Victoria
378,2110,29949,29949,-32.655,150.129,low,3.1,1.7,2020-01-04,1330,T,84,6.0NRT,297.8,38.3,N,New South Wales
379,3057,23868,23868,-35.909,148.381,low,1.2,1.1,2020-01-03,1245,T,90,6.0NRT,290.6,17.3,N,New South Wales
380,4158,9118,9118,-35.47,147.959,moderate,2.1,1.4,2019-12-30,1445,A,100,6.0NRT,300.7,247.5,N,New South Wales
381,2675,18363,18363,-37.657,148.644,low,1.1,1.1,2020-01-02,415,A,38,6.0NRT,294.4,24.2,D,Victoria
382,1693,4343,4343,-32.566,150.239,high,1.1,1.0,2019-12-30,345,A,92,6.0NRT,315.5,50.8,D,New South Wales
383,4856,23059,23059,-37.63,149.007,low,1.2,1.1,2020-01-03,1245,T,53,6.0NRT,292.4,18.1,N,Victoria
384,2859,13161,13161,-36.332,147.834,very low,1.2,1.1,2019-12-31,1530,A,67,6.0NRT,288.9,10.0,N,Victoria
385,3225,26831,26831,-37.031,147.471,high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,317.1,285.5,D,Victoria
386,3657,31038,31038,-29.089,150.796,low,1.1,1.0,2020-01-04,1505,A,100,6.0NRT,299.7,37.2,N,New South Wales
387,4612,3061,3061,-33.8,150.018,moderate,2.8,1.6,2019-12-29,2330,T,57,6.0NRT,302.5,101.3,D,New South Wales
388,976,33880,33880,-32.45,121.987,high,3.0,1.7,2020-01-05,625,A,44,6.0NRT,311.4,88.4,D,Western Australia
389,4518,13348,13348,-37.444,147.888,very low,1.2,1.1,2019-12-31,1530,A,100,6.0NRT,288.5,53.1,N,Victoria
390,1468,24585,24585,-35.991,148.33,low,3.6,1.8,2020-01-03,1600,A,84,6.0NRT,292.0,69.1,N,New South Wales
391,3092,20605,20605,-31.915,121.395,very low,2.8,1.6,2020-01-02,1520,T,66,6.0NRT,287.9,35.2,N,Western Australia
392,3413,1068,1068,-34.348,118.387,high,1.3,1.1,2019-12-29,620,A,100,6.0NRT,310.0,123.2,D,Western Australia
393,368,30319,30319,-37.379,148.928,very low,2.0,1.4,2020-01-04,1325,T,74,6.0NRT,286.0,43.7,N,Victoria
394,2972,25500,25500,-36.954,147.346,moderate,1.8,1.3,2020-01-03,2345,T,78,6.0NRT,306.7,95.6,D,Victoria
395,452,31286,31286,-32.544,150.43,moderate,1.0,1.0,2020-01-04,1505,A,99,6.0NRT,301.8,17.7,N,New South Wales
396,1492,34491,10144,-24.365,129.135,low,1.6,1.2,2019-12-30,1620,A,98,6.0NRT,299.2,22.0,N,Northern Territory
397,3518,14166,14166,-19.24,146.127,high,1.9,1.4,2020-01-01,335,A,69,6.0NRT,310.2,49.9,D,Queensland
398,4940,7194,7194,-36.153,149.641,moderate,1.3,1.1,2019-12-30,1310,T,100,6.0NRT,304.5,38.7,N,New South Wales
399,2395,26159,26159,-37.427,149.446,low,1.0,1.0,2020-01-04,400,A,100,6.0NRT,293.0,183.8,D,Victoria
400,1778,15603,15603,-37.439,148.445,very low,1.0,1.0,2020-01-01,1255,T,45,6.0NRT,285.6,10.8,N,Victoria
401,4900,25621,25621,-37.433,149.479,moderate,1.3,1.1,2020-01-03,2345,T,90,6.0NRT,308.5,54.6,D,Victoria
402,2120,20552,20552,-28.261,129.791,very low,1.8,1.3,2020-01-02,1340,T,100,6.0NRT,278.5,44.4,N,South Australia
403,4255,17711,17711,-26.54,150.685,moderate,1.2,1.1,2020-01-01,2355,T,47,6.0NRT,307.0,13.8,D,Queensland
404,1242,16222,16222,-35.672,148.208,low,1.0,1.0,2020-01-01,1255,T,100,6.0NRT,294.1,43.6,N,New South Wales
405,1950,27002,27002,-36.987,146.913,moderate,1.1,1.0,2020-01-04,400,A,100,6.0NRT,306.4,676.1,D,Victoria
406,615,28118,28118,-35.948,149.422,high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,310.3,121.9,D,New South Wales
407,335,31769,31769,-34.743,150.27,low,1.0,1.0,2020-01-04,1505,A,64,6.0NRT,293.5,23.6,N,New South Wales
408,457,25190,25190,-35.987,149.653,high,1.4,1.2,2020-01-03,2345,T,98,6.0NRT,311.1,93.6,D,New South Wales
409,3791,21050,21050,-36.478,148.095,low,1.0,1.0,2020-01-02,1515,A,100,6.0NRT,292.0,33.6,N,Victoria
410,4289,20538,20538,-31.153,132.717,moderate,1.3,1.1,2020-01-02,1340,T,61,6.0NRT,300.1,15.1,N,South Australia
411,2780,22096,22096,-24.05,151.69,moderate,1.5,1.2,2020-01-03,325,A,28,6.0NRT,304.8,30.0,D,Queensland
412,2165,23569,23569,-36.66,148.179,low,1.3,1.1,2020-01-03,1245,T,18,6.0NRT,290.6,6.0,N,Victoria
413,1906,4719,4719,-31.143,132.896,moderate,1.7,1.3,2019-12-30,525,A,82,6.0NRT,304.2,53.3,D,South Australia
414,4550,25861,25861,-37.625,149.045,moderate,1.4,1.2,2020-01-03,2345,T,85,6.0NRT,304.0,71.3,D,Victoria
415,1123,17299,17299,-31.52,151.288,moderate,1.0,1.0,2020-01-02,0,T,33,6.0NRT,304.2,14.9,D,New South Wales
